provinsi,daerah,jenis,tahun,peng,peng_asli,cluster
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2011,904790.0,904790.0,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2012,997793.0,997793.0,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2013,1100265.0,1100265.0,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2014,1271562.0,1271562.0,1
KEP. RIAU,PERDESAANPERKOTAAN,TOTAL,2015,1344712.0,1344712.0,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2007,272821.0,272821.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2008,313878.0,313878.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2009,357934.0,357934.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2010,398782.0,398782.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2011,457669.0,457669.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2012,519028.0,519028.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2013,603269.0,603269.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2014,623186.0,623186.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2015,615486.0,615486.0,0
DKI JAKARTA,PERKOTAAN,MAKANAN,2016,692206.0,692206.0,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2017,797828.0,797828.0,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2018,847846.0,847846.0,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2019,877448.0,877448.0,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2020,944687.0,944687.0,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2021,923932.0,923932.0,1
DKI JAKARTA,PERKOTAAN,MAKANAN,2022,953320.0,953320.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2007,500586.0,500586.0,0
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2008,549789.0,549789.0,0
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2009,580449.0,580449.0,0
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2010,625432.0,625432.0,0
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2011,898019.0,898019.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2012,884071.0,884071.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2013,925160.0,925160.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2014,1085089.0,1085089.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2015,1157945.0,1157945.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2016,1184441.0,1184441.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2017,1199617.0,1199617.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2018,1191309.0,1191309.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2019,1278663.0,1278663.0,1
DKI JAKARTA,PERKOTAAN,NONMAKANAN,2020,1313304.0,1313304.0,1
DKI JAKARTA,PERKOTAAN,TOTAL,2007,773407.0,773407.0,1
DKI JAKARTA,PERKOTAAN,TOTAL,2008,863667.0,863667.0,1
DKI JAKARTA,PERKOTAAN,TOTAL,2009,938383.0,938383.0,1
DKI JAKARTA,PERKOTAAN,TOTAL,2010,1024214.0,1024214.0,1
DKI JAKARTA,PERKOTAAN,TOTAL,2011,1355688.0,1355688.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2011,457669.0,457669.0,0
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2012,519028.0,519028.0,0
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2013,603269.0,603269.0,0
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2014,623186.0,623186.0,0
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2015,615486.0,615486.0,0
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2016,692207.0,692207.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2017,797828.0,797828.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2018,847846.0,847846.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2019,877448.0,877448.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2020,944687.0,944687.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2021,923932.0,923932.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,MAKANAN,2022,953320.0,953320.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2011,898019.0,898019.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2012,884071.0,884071.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2013,925160.0,925160.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2014,1085089.0,1085089.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2015,1157945.0,1157945.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2016,1184441.0,1184441.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2017,1199617.0,1199617.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2018,1191309.0,1191309.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2019,1278663.0,1278663.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,NONMAKANAN,2020,1313304.0,1313304.0,1
DKI JAKARTA,PERDESAANPERKOTAAN,TOTAL,2011,1355688.0,1355688.0,1
JAWA BARAT,PERDESAAN,MAKANAN,2007,153304.0,153304.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2008,165387.0,165387.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2009,192426.0,192426.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2010,222277.0,222277.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2011,250476.0,250476.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2012,265181.0,265181.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2013,291786.0,291786.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2014,328238.0,328238.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2015,378794.0,378794.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2016,395806.0,395806.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2017,484115.0,484115.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2018,529194.0,529194.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2019,533831.0,533831.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2020,568464.0,568464.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2021,602593.0,602593.0,0
JAWA BARAT,PERDESAAN,MAKANAN,2022,630058.0,630058.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2007,103853.0,103853.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2008,115067.00000000006,115067.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2009,131846.0,131846.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2010,145100.0,145100.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2011,168911.0,168911.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2012,165944.0,165944.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2013,177333.0,177333.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2014,232544.0,232544.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2015,274900.0,274900.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2016,298301.0,298301.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2017,322523.0,322523.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2018,357131.0,357131.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2019,380464.0,380464.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2020,409189.0,409189.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2021,406828.0,406828.0,0
JAWA BARAT,PERDESAAN,NONMAKANAN,2022,426145.0,426145.0,0
JAWA BARAT,PERDESAAN,TOTAL,2007,257157.00000000006,257157.0,0
JAWA BARAT,PERDESAAN,TOTAL,2008,280454.0,280454.0,0
JAWA BARAT,PERDESAAN,TOTAL,2009,324273.0,324273.0,0
JAWA BARAT,PERDESAAN,TOTAL,2010,367377.0,367377.0,0
JAWA BARAT,PERDESAAN,TOTAL,2011,419387.0,419387.0,0
JAWA BARAT,PERDESAAN,TOTAL,2012,431125.0,431125.0,0
JAWA BARAT,PERDESAAN,TOTAL,2013,469119.0,469119.0,0
JAWA BARAT,PERDESAAN,TOTAL,2014,560782.0,560782.0,0
JAWA BARAT,PERDESAAN,TOTAL,2015,653694.0,653694.0,1
JAWA BARAT,PERDESAAN,TOTAL,2016,694106.0,694106.0,1
JAWA BARAT,PERDESAAN,TOTAL,2017,806638.0,806638.0,1
JAWA BARAT,PERDESAAN,TOTAL,2018,886325.0,886325.0,1
JAWA BARAT,PERDESAAN,TOTAL,2019,914296.0,914296.0,1
JAWA BARAT,PERDESAAN,TOTAL,2020,977654.0,977654.0,1
JAWA BARAT,PERDESAAN,TOTAL,2021,1009421.0,1009421.0,1
JAWA BARAT,PERDESAAN,TOTAL,2022,1056204.0,1056204.0,1
JAWA BARAT,PERKOTAAN,MAKANAN,2007,199577.0,199577.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2008,223205.0,223205.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2009,239201.0,239201.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2010,278285.0,278285.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2011,322195.0,322195.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2012,380259.0,380259.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2013,413777.0,413777.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2014,406530.0,406530.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2015,448748.0,448748.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2016,514628.0,514628.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2017,593467.0,593467.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2018,626039.0,626039.0,0
JAWA BARAT,PERKOTAAN,MAKANAN,2019,659200.0,659200.0,1
JAWA BARAT,PERKOTAAN,MAKANAN,2020,682461.0,682461.0,1
JAWA BARAT,PERKOTAAN,MAKANAN,2021,698336.0,698336.0,1
JAWA BARAT,PERKOTAAN,MAKANAN,2022,729521.0,729521.0,1
JAWA BARAT,PERKOTAAN,NONMAKANAN,2007,244837.0,244837.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2008,255333.0,255333.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2009,289004.0,289004.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2010,293690.0,293690.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2011,385386.0,385386.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2012,385707.0,385707.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2013,447852.0,447852.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2014,505206.0,505206.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2015,566242.0,566242.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2016,599330.0,599330.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2017,625683.0,625683.0,0
JAWA BARAT,PERKOTAAN,NONMAKANAN,2018,707932.0,707932.0,1
JAWA BARAT,PERKOTAAN,NONMAKANAN,2019,715976.0,715976.0,1
JAWA BARAT,PERKOTAAN,NONMAKANAN,2020,748323.0,748323.0,1
JAWA BARAT,PERKOTAAN,NONMAKANAN,2021,776090.0,776090.0,1
JAWA BARAT,PERKOTAAN,NONMAKANAN,2022,810707.0,810707.0,1
JAWA BARAT,PERKOTAAN,TOTAL,2007,444414.0,444414.0,0
JAWA BARAT,PERKOTAAN,TOTAL,2008,478538.0,478538.0,0
JAWA BARAT,PERKOTAAN,TOTAL,2009,528206.0,528206.0,0
JAWA BARAT,PERKOTAAN,TOTAL,2010,571975.0,571975.0,0
JAWA BARAT,PERKOTAAN,TOTAL,2011,707581.0,707581.0,1
JAWA BARAT,PERKOTAAN,TOTAL,2012,765967.0,765967.0,1
JAWA BARAT,PERKOTAAN,TOTAL,2013,861629.0,861629.0,1
JAWA BARAT,PERKOTAAN,TOTAL,2014,911736.0,911736.0,1
JAWA BARAT,PERKOTAAN,TOTAL,2015,1014991.0,1014991.0,1
JAWA BARAT,PERKOTAAN,TOTAL,2016,1113959.0,1113959.0,1
JAWA BARAT,PERKOTAAN,TOTAL,2017,1219151.0,1219151.0,1
JAWA BARAT,PERKOTAAN,TOTAL,2018,1333971.0,1333971.0,1
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,297590.0,297590.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,340757.0,340757.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,371881.0,371881.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,380224.0,380224.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,425883.0,425883.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,477814.0,477814.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,562766.0,562766.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,600966.0,600966.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,629740.0,629740.0,0
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,655838.0,655838.0,1
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,677382.0,677382.0,1
JAWA BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,708389.0,708389.0,1
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,311118.0,311118.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,310270.0,310270.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,354946.0,354946.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,413592.0,413592.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,471012.0,471012.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,506063.0,506063.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,540570.0,540570.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,617111.0,617111.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,637135.0,637135.0,0
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,669121.0,669121.0,1
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,695276.0,695276.0,1
JAWA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,729004.0,729004.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2011,608708.0,608708.0,0
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2012,651026.0,651026.0,0
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2013,726828.0,726828.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2014,793816.0,793816.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2015,896895.0,896895.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2016,983877.0,983877.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2017,1103337.0,1103337.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2018,1218079.0,1218079.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2019,1266876.0,1266876.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2020,1324959.0,1324959.0,1
JAWA BARAT,PERDESAANPERKOTAAN,TOTAL,2021,1372659.0,1372659.0,1
JAWA TENGAH,PERDESAAN,MAKANAN,2007,125262.0,125262.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2008,138660.0,138660.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2009,156774.99999999994,156775.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2010,183675.0,183675.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2011,213285.0,213285.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2012,226102.0,226102.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2013,255204.0,255204.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2014,302267.0,302267.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2015,313724.0,313724.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2016,337788.0,337788.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2017,399848.0,399848.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2018,429085.0,429085.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2019,436512.0,436512.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2020,456030.0,456030.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2021,479366.0,479366.0,0
JAWA TENGAH,PERDESAAN,MAKANAN,2022,532973.0,532973.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2007,100176.99999999994,100177.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2008,106800.0,106800.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2009,123283.0,123283.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2010,144292.0,144292.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2011,180606.0,180606.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2012,181006.0,181006.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2013,201336.0,201336.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2014,238331.0,238331.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2015,277509.0,277509.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2016,297503.0,297503.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2017,320185.0,320185.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2018,381834.0,381834.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2019,388547.0,388547.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2020,420783.0,420783.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2021,422937.0,422937.0,0
JAWA TENGAH,PERDESAAN,NONMAKANAN,2022,433964.0,433964.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2007,225439.0,225439.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2008,245461.0,245461.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2009,280057.0,280057.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2010,327967.0,327967.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2011,393891.0,393891.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2012,407109.0,407109.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2013,456540.0,456540.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2014,540598.0,540598.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2015,591233.0,591233.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2016,635292.0,635292.0,0
JAWA TENGAH,PERDESAAN,TOTAL,2017,720033.0,720033.0,1
JAWA TENGAH,PERDESAAN,TOTAL,2018,810919.0,810919.0,1
JAWA TENGAH,PERDESAAN,TOTAL,2019,825060.0,825060.0,1
JAWA TENGAH,PERDESAAN,TOTAL,2020,876814.0,876814.0,1
JAWA TENGAH,PERDESAAN,TOTAL,2021,902303.0,902303.0,1
JAWA TENGAH,PERDESAAN,TOTAL,2022,966937.0,966937.0,1
JAWA TENGAH,PERKOTAAN,MAKANAN,2007,156840.0,156840.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2008,178180.0,178180.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2009,193974.0,193974.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2010,225430.0,225430.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2011,249353.0,249353.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2012,306284.0,306284.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2013,313649.0,313649.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2014,340655.0,340655.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2015,350517.0,350517.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2016,409810.0,409810.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2017,443810.0,443810.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2018,491151.0,491151.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2019,500720.0,500720.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2020,534296.0,534296.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2021,556031.0,556031.0,0
JAWA TENGAH,PERKOTAAN,MAKANAN,2022,609145.0,609145.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2007,183672.0,183672.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2008,192369.0,192369.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2009,204032.99999999994,204033.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2010,238059.0,238059.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2011,297683.0,297683.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2012,308859.0,308859.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2013,368586.0,368586.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2014,386262.0,386262.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2015,468198.0,468198.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2016,484096.0,484096.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2017,493715.0,493715.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2018,568887.0,568887.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2019,580605.0,580605.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2020,618738.0,618738.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2021,629212.0,629212.0,0
JAWA TENGAH,PERKOTAAN,NONMAKANAN,2022,653908.0,653908.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2007,340513.0,340513.0,0
JAWA TENGAH,PERKOTAAN,TOTAL,2008,370549.0,370549.0,0
JAWA TENGAH,PERKOTAAN,TOTAL,2009,398007.0,398007.0,0
JAWA TENGAH,PERKOTAAN,TOTAL,2010,463488.0,463488.0,0
JAWA TENGAH,PERKOTAAN,TOTAL,2011,547036.0,547036.0,0
JAWA TENGAH,PERKOTAAN,TOTAL,2012,615142.0,615142.0,0
JAWA TENGAH,PERKOTAAN,TOTAL,2013,682235.0,682235.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2014,726917.0,726917.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2015,818715.0,818715.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2016,893906.0,893906.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2017,937525.0,937525.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2018,1060038.0,1060038.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2019,1081326.0,1081326.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2020,1153035.0,1153035.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2021,1185244.0,1185244.0,1
JAWA TENGAH,PERKOTAAN,TOTAL,2022,1263053.0,1263053.0,1
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2011,229775.0,229775.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2012,262761.0,262761.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2013,281921.0,281921.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2014,319872.0,319872.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2015,330646.0,330646.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2016,371605.0,371605.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2017,421514.0,421514.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2018,460891.0,460891.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2019,469421.0,469421.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2020,496173.0,496173.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2021,519009.0,519009.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,MAKANAN,2022,572808.0,572808.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2011,234132.0,234132.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2012,239459.0,239459.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2013,277792.0,277792.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2014,306173.0,306173.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2015,365211.0,365211.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2016,385115.0,385115.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2017,405708.0,405708.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2018,477690.0,477690.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2019,486982.0,486982.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2020,522314.0,522314.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2021,529599.0,529599.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,NONMAKANAN,2022,548985.0,548985.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2011,463907.0,463907.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2012,502220.0,502220.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2013,559713.0,559713.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2014,626045.0,626045.0,0
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2015,695856.0,695856.0,1
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2016,756720.0,756720.0,1
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2017,827223.0,827223.0,1
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2018,938581.0,938581.0,1
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2019,956403.0,956403.0,1
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2020,1018487.0,1018487.0,1
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2021,1048609.0,1048609.0,1
JAWA TENGAH,PERDESAANPERKOTAAN,TOTAL,2022,1121793.0,1121793.0,1
DI YOGYAKARTA,PERDESAAN,MAKANAN,2007,131247.0,131247.0,0
DI YOGYAKARTA,PERDESAAN,MAKANAN,2008,141612.0,141612.0,0
DI YOGYAKARTA,PERDESAAN,MAKANAN,2009,159436.0,159436.0,0
DI YOGYAKARTA,PERDESAAN,MAKANAN,2010,195603.0,195603.0,0
